date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,day_of_week,day_type,max_scaled_sensor_1,max_scaled_sensor_2,sensor_one_binned,sensor_two_binned,date,year,month,day,month-day
2011-03-13 02:00:00,12.9,54.5,0.7669,961.6,658.6,810.8,1133.1,612.8,6.9,19.1,108.9,6,weekend,0.46047023895034234,0.28602449405020414,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 03:00:00,12.1,49.2,0.7574,883.6,542.2,989.1,931.5,395.2,4.3,7.6,88.8,6,weekend,0.42311928362783124,0.23547294362894122,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 04:00:00,12.3,52.7,0.7503,905.2,641.7,920.0,975.8,374.1,4.4,1.3,19.4,6,weekend,0.43346262510175737,0.27868496482237476,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 05:00:00,12.2,58.1,0.7966,903.0,549.9,946.6,1044.2,394.0,4.5,0.1,68.1,6,weekend,0.43240913661830194,0.23881698949014157,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 06:00:00,12.8,48.6,0.7624,851.5,507.5,1160.3,935.2,293.3,0.9,9.0,86.3,6,weekend,0.4077479289374132,0.2204030226700252,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 07:00:00,11.8,49.2,0.7384,896.8,512.4,988.6,955.4,400.0,0.9,7.4,805.0,6,weekend,0.42944021452856385,0.22253105185442543,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 08:00:00,12.5,49.4,0.7448,1028.2,568.3,918.1,987.5,478.5,1.9,5.2,153.7,6,weekend,0.49236220849494805,0.24680795622339963,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 09:00:00,12.1,49.9,0.7406,972.0,631.5,809.3,1070.6,589.0,1.3,10.1,458.0,6,weekend,0.46545036632667713,0.27425518978545993,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 10:00:00,14.7,48.7,0.7479,1113.6,726.8,732.3,1054.6,923.5,4.2,27.7,102.9,6,weekend,0.533256715989082,0.31564318596369323,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 11:00:00,12.7,49.0,0.7931,1347.2,922.5,588.8,1250.4,1267.9,0.5,19.6,207.0,6,weekend,0.6451180385959872,0.4006340658386172,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 12:00:00,13.3,55.6,0.8499,1331.5,1000.6,535.0,1313.3,1410.0,0.6,5.3,153.0,6,weekend,0.6375999616913278,0.4345522452879354,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 13:00:00,13.2,56.6,0.9292,1258.8,856.5,570.0,1398.8,1335.9,1.9,14.7,191.1,6,weekend,0.6027869558971412,0.3719708155997568,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 14:00:00,17.9,48.5,0.8989,1057.0,602.5,827.1,1047.8,646.8,1.7,17.4,105.9,6,weekend,0.5061533304601828,0.26166073134717277,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 15:00:00,21.1,37.0,0.8406,1002.5,648.0,880.6,1064.6,534.4,1.1,20.1,210.0,6,weekend,0.48005554757458213,0.28142100234517503,0.2-0.5,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 16:00:00,20.3,35.2,0.8399,1193.8,777.2,756.8,1204.3,566.4,1.5,8.0,90.5,6,weekend,0.5716611597950485,0.33753148614609574,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 17:00:00,18.0,39.3,0.8122,1242.8,779.1,674.5,1122.3,718.0,4.4,20.8,146.0,6,weekend,0.5951252214720106,0.3383566403196387,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 18:00:00,16.7,44.8,0.8055,1204.8,912.7,680.5,1295.7,853.1,2.0,3.7,67.4,6,weekend,0.5769286022123258,0.3963780074698168,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 19:00:00,15.7,51.8,0.8458,1449.5,1248.0,497.1,1580.8,1529.7,0.4,2.7,433.6,6,weekend,0.6941052530766652,0.5419960045166334,0.5-0.8,0.5-0.8,2011-03-13,2011,3,13,313
2011-03-13 20:00:00,13.8,51.0,0.8507,1350.7,1108.6,493.5,1327.1,1560.0,0.5,17.6,184.1,6,weekend,0.6467940430014845,0.48145574567879784,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 21:00:00,14.9,49.0,0.8508,1189.0,795.2,651.7,1192.0,1220.1,0.3,15.7,77.0,6,weekend,0.5693626394675094,0.3453487362112395,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 22:00:00,14.2,55.2,0.8121,1159.7,911.0,600.7,1245.0,1194.2,5.9,9.8,37.1,6,weekend,0.5553320883014892,0.39563971163033096,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-13 23:00:00,13.5,56.2,0.8412,1134.6,895.4,642.5,1168.3,1169.2,2.5,6.4,64.3,6,weekend,0.5433127424220657,0.388864761573873,0.5-0.8,0.2-0.5,2011-03-13,2011,3,13,313
2011-03-14 00:00:00,12.5,52.5,0.8465,1077.1,720.0,802.7,1009.0,778.3,3.6,16.8,84.0,0,weekday,0.515778384331753,0.31269000260575003,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 01:00:00,10.9,58.4,0.8535,1071.6,763.3,718.3,1189.8,959.9,0.6,22.0,78.8,0,weekday,0.5131446631231144,0.3314948319291236,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 02:00:00,9.4,72.3,0.8388,1085.4,723.5,712.0,1198.9,1041.2,1.4,4.4,136.0,0,weekday,0.5197529090647895,0.3142100234517502,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 03:00:00,10.3,69.4,0.8227,1109.3,665.9,761.0,1122.0,1050.7,0.9,4.9,64.7,0,weekday,0.5311976248623281,0.2891948232432902,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 04:00:00,9.2,66.9,0.8202,984.2,642.4,794.3,1062.3,1024.8,2.8,11.3,335.0,0,weekday,0.47129243882583916,0.2789889689915747,0.2-0.5,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 05:00:00,8.1,69.3,0.8241,1066.8,672.9,848.7,1057.3,880.8,1.7,2.5,142.4,0,weekday,0.5108461427955753,0.29223486493529055,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 06:00:00,9.8,73.1,0.8299,1069.9,759.2,683.6,1116.2,986.1,0.9,0.1,242.7,0,weekday,0.5123306038404444,0.329714236080952,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 07:00:00,10.3,66.2,0.8239,1117.2,897.6,653.0,1332.4,1132.8,1.7,4.3,456.0,0,weekday,0.5349806062347363,0.3898202032485017,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 08:00:00,10.8,63.8,0.8328,1415.7,1204.1,466.6,1635.6,1574.6,1.4,2.5,76.8,0,weekday,0.677919839103577,0.5229306001910883,0.5-0.8,0.5-0.8,2011-03-14,2011,3,14,314
2011-03-14 09:00:00,11.3,59.8,0.8483,1509.1,1277.8,382.2,1763.0,1717.9,4.3,15.1,74.0,0,weekday,0.7226452138102762,0.5549378962911491,0.5-0.8,0.5-0.8,2011-03-14,2011,3,14,314
2011-03-14 10:00:00,13.4,54.0,0.8106,1230.6,1016.1,554.8,1295.0,1311.3,1.5,1.4,45.6,0,weekday,0.5892831489728486,0.44128376617736476,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 11:00:00,17.1,45.2,0.7988,1123.0,792.5,685.8,1214.9,1003.5,1.4,26.0,141.8,0,weekday,0.5377579849638462,0.3441761487014679,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 12:00:00,17.7,40.7,0.7883,1025.8,899.8,715.1,1182.0,983.8,2.4,9.8,280.0,0,weekday,0.4912129483311784,0.3907756449231304,0.2-0.5,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 13:00:00,18.5,37.3,0.7876,1149.5,816.0,670.0,1209.0,838.1,1.6,5.5,61.8,0,weekday,0.5504477326054685,0.3543820029531834,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 14:00:00,19.1,31.9,0.7672,1209.5,904.0,626.6,1274.0,871.2,2.5,14.2,87.8,0,weekday,0.5791792366997078,0.3925996699383306,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 15:00:00,21.2,31.7,0.7625,1208.6,867.3,640.2,1234.2,848.8,0.4,8.1,193.8,0,weekday,0.5787482641382942,0.37666116563884305,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 16:00:00,19.6,30.6,0.7526,1338.8,1018.1,555.2,1229.5,1121.0,2.6,13.9,47.2,0,weekday,0.6410956280227936,0.44215234951793625,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 17:00:00,18.5,32.3,0.7436,1271.0,1071.6,502.2,1354.5,1279.4,1.4,20.9,121.2,0,weekday,0.6086290283963032,0.4653869538782246,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 18:00:00,18.3,39.5,0.7624,1441.0,1525.3,407.7,1763.0,1883.9,2.3,10.2,275.9,0,weekday,0.6900349566633146,0.6624250846868757,0.5-0.8,0.5-0.8,2011-03-14,2011,3,14,314
2011-03-14 19:00:00,16.7,41.2,0.8168,1658.5,1515.7,385.8,1840.2,1920.0,1.0,11.7,64.6,0,weekday,0.7941866590049321,0.6582558846521325,0.5-0.8,0.5-0.8,2011-03-14,2011,3,14,314
2011-03-14 20:00:00,16.5,49.8,0.8573,1540.7,1434.5,370.4,1923.0,1981.0,1.2,1.9,35.0,0,weekday,0.737777139299909,0.6229914010249283,0.5-0.8,0.5-0.8,2011-03-14,2011,3,14,314
2011-03-14 21:00:00,15.1,53.7,0.906,1332.5,1112.8,517.1,1564.5,1518.1,0.6,4.1,199.7,0,weekday,0.6380788200928985,0.4832797706939981,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 22:00:00,13.0,56.2,0.9146,1254.5,959.7,591.0,1355.6,1286.2,2.5,5.5,32.0,0,weekday,0.6007278647703873,0.41678971597324765,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-14 23:00:00,12.8,60.9,0.9198,1177.7,836.0,599.4,1356.8,1176.1,5.1,11.2,91.6,0,weekday,0.5639515395297611,0.36306783635889867,0.5-0.8,0.2-0.5,2011-03-14,2011,3,14,314
2011-03-15 00:00:00,12.7,65.6,0.9193,1029.3,764.3,721.0,1222.0,1033.2,0.9,6.3,122.1,1,weekday,0.4928889527366757,0.33192912359940935,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 01:00:00,12.7,63.6,0.9105,948.4,577.0,994.4,1011.8,678.8,0.5,5.7,92.7,1,weekday,0.4541493080496097,0.2505862937548858,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 02:00:00,10.3,70.1,0.8738,979.2,616.9,979.6,1019.5,663.6,2.8,4.4,279.0,1,weekday,0.4688981468179859,0.2679145313992878,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 03:00:00,9.4,74.0,0.8619,952.6,531.0,958.9,1116.2,748.7,0.7,4.7,37.9,1,weekday,0.45616051333620644,0.23060887692174065,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 04:00:00,10.8,61.6,0.8299,856.3,492.8,1027.0,1065.3,667.0,1.7,10.3,147.0,1,weekday,0.4100464492649523,0.21401893511682446,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 05:00:00,10.1,66.4,0.7968,969.2,541.8,975.6,982.0,653.7,0.4,25.6,203.5,1,weekday,0.46410956280227933,0.2352992269608269,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 06:00:00,9.6,67.9,0.7969,981.0,567.3,910.4,1121.4,838.9,4.7,6.6,205.9,1,weekday,0.4697600919408131,0.24637366455311385,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 07:00:00,9.8,61.1,0.7934,965.3,701.0,706.8,1024.9,874.2,3.4,18.9,342.0,1,weekday,0.46224201503615375,0.3044384608703205,0.2-0.5,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 08:00:00,11.0,63.3,0.7909,1383.7,1118.0,460.4,1546.5,1476.3,1.0,17.2,211.5,1,weekday,0.6625963702533161,0.48553808737948406,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 09:00:00,13.0,56.1,0.8036,1544.6,1277.6,460.0,1539.1,1600.8,0.7,1.5,50.5,1,weekday,0.7396446870660345,0.554851037957092,0.5-0.8,0.5-0.8,2011-03-15,2011,3,15,315
2011-03-15 10:00:00,16.1,42.8,0.8242,1432.5,1108.6,489.3,1483.7,1744.8,2.0,4.0,245.8,1,weekday,0.685964660249964,0.48145574567879784,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 11:00:00,19.1,38.9,0.8044,1236.0,1090.0,513.1,1485.1,1369.9,2.1,0.1,79.9,1,weekday,0.5918689843413302,0.4733779206114827,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 12:00:00,19.5,31.8,0.7508,1137.1,1048.3,600.1,1322.9,1043.5,0.8,11.7,307.9,1,weekday,0.5445098884259923,0.4552679579605663,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 13:00:00,20.6,26.5,0.7254,1186.0,939.0,584.1,1238.7,888.3,1.0,3.1,33.0,1,weekday,0.5679260642627975,0.4077998783983323,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 14:00:00,23.1,25.0,0.6752,1229.6,1016.1,571.5,1283.4,932.2,0.6,11.3,478.0,1,weekday,0.588804290571278,0.44128376617736476,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 15:00:00,24.3,23.4,0.6665,1202.9,1041.3,601.4,1211.5,866.9,3.3,18.0,126.1,1,weekday,0.5760187712493415,0.45222791626856595,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 16:00:00,23.1,22.4,0.6571,1249.4,1070.6,572.2,1227.4,999.4,3.1,23.8,70.4,1,weekday,0.598285686922377,0.46495266220793885,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 17:00:00,23.0,24.6,0.6736,1283.2,1135.2,513.4,1417.5,1229.8,2.0,7.3,741.9,1,weekday,0.6144711008954652,0.49300790410839923,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 18:00:00,19.1,31.5,0.6973,1314.1,1339.0,440.8,1514.3,1517.7,0.3,5.0,274.6,1,weekday,0.6292678255039984,0.581516546512638,0.5-0.8,0.5-0.8,2011-03-15,2011,3,15,315
2011-03-15 19:00:00,17.5,34.9,0.7345,1529.5,1510.1,403.9,1984.5,1816.1,4.1,3.9,51.3,1,weekday,0.7324139252023176,0.655823851298532,0.5-0.8,0.5-0.8,2011-03-15,2011,3,15,315
2011-03-15 20:00:00,15.4,42.7,0.7759,1692.9,1517.8,325.2,2068.6,2033.0,3.4,0.1,316.8,1,weekday,0.8106593880189628,0.6591678971597325,0.8-0.85,0.5-0.8,2011-03-15,2011,3,15,315
2011-03-15 21:00:00,15.2,49.5,0.8003,1408.9,1243.2,430.6,1534.2,1927.1,3.7,0.1,138.6,1,weekday,0.6746636019728967,0.5399114044992618,0.5-0.8,0.5-0.8,2011-03-15,2011,3,15,315
2011-03-15 22:00:00,14.5,50.6,0.7793,1211.0,971.0,625.3,1263.8,1363.2,1.8,11.0,138.6,1,weekday,0.5798975243020639,0.42169721184747677,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-15 23:00:00,13.2,51.6,0.7765,1116.7,842.5,687.5,1109.8,1303.0,1.4,12.1,102.7,1,weekday,0.5347411770339511,0.36589073221575613,0.5-0.8,0.2-0.5,2011-03-15,2011,3,15,315
2011-03-16 00:00:00,11.2,54.6,0.7836,1096.9,837.9,645.4,1212.6,1139.0,1.8,16.5,92.7,2,weekday,0.5252597806828521,0.3638929905324416,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 01:00:00,11.3,58.6,0.7818,1058.8,673.6,798.7,1010.9,1058.3,1.3,3.8,27.0,2,weekday,0.5070152755830101,0.2925388691044906,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 02:00:00,11.4,59.7,0.7742,943.8,678.3,765.4,1064.5,1008.8,1.7,9.8,128.4,2,weekday,0.45194655940238465,0.2945800399548337,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 03:00:00,10.8,63.2,0.7673,920.6,607.4,922.1,970.0,872.0,4.1,5.3,99.6,2,weekday,0.44083704448594546,0.263788760531573,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 04:00:00,9.2,66.7,0.7532,928.6,519.9,951.4,974.7,799.0,1.4,7.5,69.5,2,weekday,0.4446679116985107,0.22578823938156867,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 05:00:00,7.9,64.1,0.7402,936.3,571.0,976.7,997.9,819.7,0.4,0.5,19.4,2,weekday,0.44835512139060474,0.24798054373317122,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 06:00:00,7.3,75.2,0.7358,947.7,699.9,771.9,1028.2,938.1,2.2,7.8,67.1,2,weekday,0.45381410716851023,0.30396074003300616,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 07:00:00,8.1,67.8,0.7238,1011.0,678.2,847.7,1085.6,874.9,4.6,19.5,104.8,2,weekday,0.48412584398793274,0.29453661078780513,0.2-0.5,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 08:00:00,8.8,61.7,0.7257,1240.3,954.5,552.7,1331.8,1295.3,1.9,24.6,63.4,2,weekday,0.593928075468084,0.41453139928776167,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 09:00:00,10.9,54.3,0.7459,1581.8,1376.6,428.2,1718.6,1766.2,3.4,2.0,399.5,2,weekday,0.7574582196044629,0.5978459133153826,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 10:00:00,15.1,43.5,0.7553,1339.5,1178.0,482.0,1506.5,1673.0,3.1,8.6,26.5,2,weekday,0.641430828903893,0.5115955875966299,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 11:00:00,17.9,35.4,0.7681,1352.4,1039.3,509.0,1334.7,1666.7,1.4,17.6,107.5,2,weekday,0.6476081022841546,0.45135933292799446,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 12:00:00,22.2,27.0,0.7615,1296.9,993.7,585.1,1337.5,1557.5,2.1,0.1,31.7,2,weekday,0.6210314609969831,0.43155563276296366,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 13:00:00,24.8,21.6,0.6959,1187.5,951.3,614.2,1211.5,1120.5,3.5,17.9,257.6,2,weekday,0.5686443518651534,0.41314166594284724,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 14:00:00,25.2,17.5,0.6249,1110.1,984.6,635.5,1180.1,1043.5,0.8,4.9,108.8,2,weekday,0.5315807115835847,0.4276035785633632,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 15:00:00,26.7,15.5,0.6095,1221.1,1171.2,522.3,1420.6,1276.0,7.7,5.6,357.4,2,weekday,0.5847339941579274,0.5086424042386868,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 16:00:00,29.4,15.1,0.5877,1157.1,1000.2,642.7,1104.8,1082.0,0.6,30.1,132.0,2,weekday,0.5540870564574054,0.4343785286198211,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 17:00:00,27.9,16.4,0.5782,1311.7,1235.2,523.7,1282.5,1267.1,0.8,3.7,41.8,2,weekday,0.6281185653402288,0.5364370711369756,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 18:00:00,23.4,21.2,0.6075,1236.1,1163.8,529.4,1450.2,1365.0,2.1,4.8,118.1,2,weekday,0.5919168701814872,0.5054286458785721,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 19:00:00,21.4,28.0,0.6904,1419.3,1357.8,420.0,1732.5,1735.6,1.8,4.9,95.6,2,weekday,0.6796437293492313,0.5896812299140103,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 20:00:00,18.6,36.1,0.8152,1538.8,1367.2,422.0,1710.5,1935.4,1.4,8.9,56.8,2,weekday,0.7368673083369247,0.5937635716146965,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 21:00:00,17.4,41.6,0.8222,1483.2,1459.5,418.8,1709.5,1895.8,0.6,6.2,139.9,2,weekday,0.7102427812095963,0.6338486927820725,0.5-0.8,0.5-0.8,2011-03-16,2011,3,16,316
2011-03-16 22:00:00,14.9,44.1,0.7895,1313.4,1137.8,537.7,1262.0,1619.8,0.5,1.6,399.6,2,weekday,0.628932624622899,0.4941370624511422,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-16 23:00:00,13.7,52.1,0.8049,1366.0,958.1,519.8,1270.2,1545.6,1.2,13.6,160.3,2,weekday,0.6541205765455155,0.41609484930079044,0.5-0.8,0.2-0.5,2011-03-16,2011,3,16,316
2011-03-17 00:00:00,14.6,49.9,0.7977,1121.1,793.0,667.6,1134.8,1235.0,1.9,2.8,160.5,3,weekday,0.5368481540008618,0.34439329453661083,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 01:00:00,13.7,53.5,0.7821,1090.8,688.1,777.9,1054.4,1103.9,1.2,7.5,150.6,3,weekday,0.522338744433271,0.29883609832363417,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 02:00:00,12.0,53.2,0.7793,962.4,624.0,833.3,1024.3,946.6,4.0,4.5,54.5,3,weekday,0.46085332567159887,0.2709980022583167,0.2-0.5,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 03:00:00,10.9,60.2,0.7706,975.7,604.6,884.2,1078.0,846.0,0.8,14.6,118.3,3,weekday,0.4672221424124886,0.26257274385477286,0.2-0.5,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 04:00:00,10.6,58.2,0.7631,997.4,612.7,881.7,955.0,764.5,7.8,2.0,32.3,3,weekday,0.4776133697265718,0.2660905063840876,0.2-0.5,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 05:00:00,9.4,59.9,0.7523,873.0,532.0,967.1,1032.2,721.1,0.8,4.0,43.0,3,weekday,0.4180433845711823,0.23104316859202642,0.2-0.5,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 06:00:00,8.6,63.0,0.7417,895.8,585.9,894.0,1009.8,812.9,0.8,3.8,51.5,3,weekday,0.4289613561269932,0.25445148962042907,0.2-0.5,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 07:00:00,7.7,67.7,0.7324,1161.7,808.0,669.0,1130.9,1109.0,2.1,10.9,38.2,3,weekday,0.5562898051046306,0.35090766959089725,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 08:00:00,9.2,58.2,0.7444,1470.2,1328.2,419.0,1564.6,1609.0,0.6,16.6,118.0,3,weekday,0.7040176219891777,0.5768261964735517,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 09:00:00,12.4,49.5,0.7704,1519.7,1457.0,398.6,1808.0,1995.8,2.1,11.3,380.2,3,weekday,0.7277211128669252,0.6327629636063581,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 10:00:00,16.4,41.5,0.7717,1520.4,1258.2,489.8,1460.2,1886.6,3.9,10.5,45.5,3,weekday,0.7280563137480247,0.5464257795535482,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 11:00:00,21.2,31.6,0.7617,1229.3,995.9,538.6,1296.0,1553.4,3.9,7.2,450.0,3,weekday,0.5886606330508068,0.4325110744375923,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 12:00:00,25.3,25.7,0.7407,1256.3,1066.8,538.5,1247.5,1300.0,0.7,8.3,204.9,3,weekday,0.6015898098932145,0.46330235386085294,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 13:00:00,27.2,22.1,0.7785,1209.6,935.8,598.4,1280.1,1231.4,4.5,5.0,269.5,3,weekday,0.5792271225398649,0.4064101450534179,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 14:00:00,28.2,21.7,0.7636,1276.2,1065.9,531.0,1285.8,1083.1,0.7,7.6,81.8,3,weekday,0.6111190920844706,0.4629114913575958,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 15:00:00,26.9,17.2,0.6769,1163.0,1072.2,533.8,1194.7,1015.6,4.0,19.3,58.6,3,weekday,0.5569123210266723,0.4656475288803961,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 16:00:00,27.5,19.0,0.7378,1191.7,992.7,541.4,1187.6,899.3,1.0,24.7,53.8,3,weekday,0.5706555571517502,0.43112134109267786,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 17:00:00,26.7,20.0,0.6491,1131.0,888.0,593.3,1088.5,872.6,1.9,18.3,106.3,3,weekday,0.5415888521764114,0.3856510032137584,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 18:00:00,24.1,22.7,0.6661,1313.0,1149.0,556.5,1325.9,1146.5,1.4,7.7,125.1,3,weekday,0.6287410812622707,0.49900112915834277,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 19:00:00,21.4,28.7,0.686,1398.7,1304.4,472.8,1533.2,1599.2,0.9,25.8,161.6,3,weekday,0.6697792462768759,0.5664900547207505,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 20:00:00,18.3,33.4,0.6907,1402.5,1325.2,433.7,1740.7,1708.8,3.5,7.4,372.5,3,weekday,0.6715989082028444,0.5755233214626944,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 21:00:00,16.3,37.9,0.7023,1469.5,1288.5,478.0,1504.0,1631.5,1.0,6.2,399.4,3,weekday,0.7036824211080783,0.5595848171632068,0.5-0.8,0.5-0.8,2011-03-17,2011,3,17,317
2011-03-17 22:00:00,15.0,45.4,0.7337,1222.1,990.2,641.6,1187.3,1459.5,0.9,7.4,148.4,3,weekday,0.5852128525594981,0.4300356119169635,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
2011-03-17 23:00:00,13.8,50.1,0.7555,1243.8,893.0,626.2,1232.4,1306.6,0.5,6.9,353.8,3,weekday,0.5956040798735813,0.3878224615651872,0.5-0.8,0.2-0.5,2011-03-17,2011,3,17,317
